utc_time,N,NE,SE,S
2015-04-09 01:00:00+00:00,0.12448814268128025,0.19233648171361928,0.17409029526373207,0.17518597691521343
2015-04-09 02:00:00+00:00,0.13768711433093545,0.204309997867728,0.1833151886268918,0.190419540125232
2015-04-09 03:00:00+00:00,0.1302567579885936,0.185589500388685,0.1649836697642026,0.17709017231646576
2015-04-09 04:00:00+00:00,0.13193036860244375,0.18280993413862406,0.16104140764319416,0.18089856311897037
2015-04-09 05:00:00+00:00,0.14319459890417285,0.19518731889316895,0.16809805683979925,0.19403558795791315
2015-04-09 06:00:00+00:00,0.1296751486263336,0.17378228307005003,0.14793338609084117,0.1717622720523557
2015-04-09 07:00:00+00:00,0.16516518930301438,0.21846915585949145,0.1812652123239674,0.21877089387721096
2015-04-09 08:00:00+00:00,0.19656022528623196,0.259996350774932,0.20436686835307677,0.2631251827185023
2015-04-09 09:00:00+00:00,0.2244299963594248,0.2943014248355133,0.22490605400353067,0.2978430887716381
2015-04-09 10:00:00+00:00,0.26754030663959355,0.3492275544948374,0.26657576462258975,0.3543726876027549
2015-04-09 11:00:00+00:00,0.281665105437336,0.3741723798158972,0.28561689066706036,0.3756458200652304
2015-04-09 12:00:00+00:00,0.31225301006068273,0.40538904693196626,0.32233906232425386,0.41938461140308675
2015-04-09 13:00:00+00:00,0.2503768956635132,0.30729649097896067,0.2628109042970267,0.3444862589538288
2015-04-09 14:00:00+00:00,0.21034080629814716,0.24664492998404086,0.23286942348796769,0.29609276774624455
2015-04-09 15:00:00+00:00,0.17581220150601862,0.21036802687427109,0.20945238648917766,0.26322135420341414
2015-04-09 16:00:00+00:00,0.13882659389781218,0.18416408179891017,0.1822902004754296,0.21973260872632833
2015-04-09 17:00:00+00:00,0.109354429683699,0.1634955122471749,0.16190870530981605,0.18361059899348128
2015-04-09 18:00:00+00:00,0.09260645396637572,0.15185459376401364,0.14637619255304285,0.15910610463797162
2015-04-09 19:00:00+00:00,0.10120002903323756,0.1699574098541542,0.1622635089007068,0.16776153828002763
2015-04-09 20:00:00+00:00,0.10264811764947672,0.17195299587983898,0.16490482452178243,0.1627221524706528
2015-04-09 21:00:00+00:00,0.09654715413515769,0.15971815298427156,0.1521516065603202,0.14846953840673394
2015-04-09 22:00:00+00:00,0.09443436910490711,0.15565571000341322,0.14606081158336215,0.14552669096843485
2015-04-09 23:00:00+00:00,0.08887940621638317,0.14881370077249395,0.1334061501749251,0.13571719950743807
2015-04-10 00:00:00+00:00,0.10327720532702321,0.16097727273857265,0.14874154982564788,0.14514200502878793
2015-04-10 01:00:00+00:00,0.09742550296795846,0.15052420308022377,0.13624457890205116,0.13710206889016702
2015-04-10 02:00:00+00:00,0.09638098003165484,0.1430169985074096,0.12832063203882427,0.1332936780876624
2015-04-10 03:00:00+00:00,0.08683783865906239,0.12372633359245665,0.10998911317613508,0.11806011487764383
2015-04-10 04:00:00+00:00,0.07915822116146626,0.10968596048317443,0.09662484458591651,0.10853913787138224
2015-04-10 05:00:00+00:00,0.07159729945208643,0.09759365944658448,0.08404902841989963,0.09701779397895657
2015-04-10 06:00:00+00:00,0.06415507353092294,0.08597649793991949,0.07318809627652142,0.08497712406800756
2015-04-10 07:00:00+00:00,0.06961507978887382,0.09208204089945507,0.07640103990514327,0.09220921973336992
2015-04-10 08:00:00+00:00,0.07644008761131245,0.1011096919680291,0.07947600435952985,0.10232645994608426
