,SE,S,NE,N
2025-04-19 13:00:00,0.29713257959836414,0.5300060954717379,0.9545362724098668,0.4754514114301739
2025-04-19 14:00:00,0.3937784138720395,0.5664356648526092,0.9278904332761511,0.6213962729237653
2025-04-19 15:00:00,0.41728262579112324,0.3750141152707967,0.9408495632542668,0.3321589418118086
2025-04-19 16:00:00,0.6975740793524094,0.4504616635112061,0.8977421934838969,0.5061855876589249
2025-04-19 17:00:00,0.5911229984501882,0.6956346834377127,0.7631205903025998,0.504567046843167
2025-04-19 18:00:00,0.29889413592359276,0.48266018713756054,0.4349846841304138,0.592496035111931
2025-04-19 19:00:00,0.1174109349085117,0.43828327416254054,0.09828000736740022,0.4032509799373343
2025-04-19 20:00:00,0.0078486524749233,0.06844153163223482,0.04120285698021013,0.05817783475305547
2025-04-19 21:00:00,1.4741314141044815e-05,0.0004300739797033378,0.0006937358469877748,0.0001736892615037399
2025-04-19 22:00:00,0.0,0.0,0.0,0.0
2025-04-19 23:00:00,0.0,0.0,0.0,0.0
2025-04-20 00:00:00,0.0,0.0,0.0,0.0
2025-04-20 01:00:00,0.0,0.0,0.0,0.0
2025-04-20 02:00:00,0.0,0.0,0.0,0.0
2025-04-20 03:00:00,0.0,0.0,0.0,0.0
2025-04-20 04:00:00,0.0,0.0,0.0,0.0
2025-04-20 05:00:00,0.0,0.0,0.0,0.0
2025-04-20 06:00:00,0.0,0.0,0.0,0.0
2025-04-20 07:00:00,0.0,0.0,0.0,0.0
2025-04-20 08:00:00,0.0,0.0,0.0,0.0
2025-04-20 09:00:00,0.011760907563349184,0.006658435310556082,0.005118988489566971,0.010033772861386266
2025-04-20 10:00:00,0.13035083865709018,0.20465291345578734,0.10915650999057647,0.39333146019894843
2025-04-20 11:00:00,0.5750793168514428,0.4763408910837963,0.21718230535241748,0.844830254425552
2025-04-20 12:00:00,0.40926227166242357,0.6592732172452316,0.2547953831980405,0.8779084389132756
2025-04-20 13:00:00,0.5462923510601693,0.6954667512860888,0.482236390256107,0.8441044181827057
2025-04-20 14:00:00,0.7286944253085224,0.6655680862853766,0.7933349983952847,0.7335638777942841
2025-04-20 15:00:00,0.5900695291955852,0.6904834003152778,0.9456929934098951,0.772043751624243
2025-04-20 16:00:00,0.7724965035179217,0.5942437168519201,0.9590671495496684,0.7596140950091492
2025-04-20 17:00:00,0.6753626535794672,0.4964018677211806,0.9345422193925003,0.44254562862334046
2025-04-20 18:00:00,0.3945225834457492,0.44313892826387496,0.8806928554276082,0.626653575793296
2025-04-20 19:00:00,0.15516209592437963,0.24251981069367412,0.6164961044460191,0.2849318148965253
2025-04-20 20:00:00,0.031137388727693623,0.06673326450906573,0.11605739868138135,0.07222308937508004
2025-04-20 21:00:00,3.3333111095351655e-05,0.0007779084840621072,0.002159998430700646,0.0001462887214475025
2025-04-20 22:00:00,0.0,0.0,0.0,0.0
2025-04-20 23:00:00,0.0,0.0,0.0,0.0
2025-04-21 00:00:00,0.0,0.0,0.0,0.0
2025-04-21 01:00:00,0.0,0.0,0.0,0.0
2025-04-21 02:00:00,0.0,0.0,0.0,0.0
2025-04-21 03:00:00,0.0,0.0,0.0,0.0
2025-04-21 04:00:00,0.0,0.0,0.0,0.0
2025-04-21 05:00:00,0.0,0.0,0.0,0.0
2025-04-21 06:00:00,0.0,0.0,0.0,0.0
2025-04-21 07:00:00,0.0,0.0,0.0,0.0
2025-04-21 08:00:00,0.0,0.0,0.0,0.0
2025-04-21 09:00:00,0.020455939567016655,0.009089683176797873,0.008352924132263278,0.018678981753774183
2025-04-21 10:00:00,0.09897493711587815,0.17436156169588254,0.21294776368507742,0.37994708982381475
2025-04-21 11:00:00,0.14336696135058538,0.5773042734357315,0.7140772511819946,0.8758095669668481
2025-04-21 12:00:00,0.4241560196220236,0.7602209658159629,0.9425916509498945,0.961610879847719
2025-04-21 13:00:00,0.7690895955371924,0.8376487123943863,0.9432763139655169,0.9106240482656018
2025-04-21 14:00:00,0.8108139528092342,0.8388150705208071,0.9503753722321292,0.8115794384392558
2025-04-21 15:00:00,0.5980472982528386,0.7857074117694993,0.559604004463901,0.8218511504428869
2025-04-21 16:00:00,0.5545704122586744,0.8975443540360095,0.9858693117099551,0.6111218816982782
2025-04-21 17:00:00,0.5396224672407227,0.6513583164211387,0.8003730086251211,0.8853390333101915
2025-04-21 18:00:00,0.2066909117041239,0.7230997196091637,0.9327489312126265,0.5426663946833087
2025-04-21 19:00:00,0.11211179394917983,0.42525881006756006,0.3663044008067094,0.39560307562415836
2025-04-21 20:00:00,0.016158233181201975,0.05923501482418687,0.06910171211247768,0.0984402046781102
2025-04-21 21:00:00,1.3642302245617705e-05,0.0006925204365655123,0.0015550086477171712,0.0001441788272831322
2025-04-21 22:00:00,0.0,0.0,0.0,0.0
2025-04-21 23:00:00,0.0,0.0,0.0,0.0
2025-04-22 00:00:00,0.0,0.0,0.0,0.0
2025-04-22 01:00:00,0.0,0.0,0.0,0.0
2025-04-22 02:00:00,0.0,0.0,0.0,0.0
2025-04-22 03:00:00,0.0,0.0,0.0,0.0
2025-04-22 04:00:00,0.0,0.0,0.0,0.0
2025-04-22 05:00:00,0.0,0.0,0.0,0.0
2025-04-22 06:00:00,0.0,0.0,0.0,0.0
2025-04-22 07:00:00,0.0,0.0,0.0,0.0
2025-04-22 08:00:00,0.0,0.0,0.0,0.0
2025-04-22 09:00:00,0.022458607125041948,0.005784969572125811,0.007711852470515689,0.008780976460605371
2025-04-22 10:00:00,0.1950904407262452,0.203877601293511,0.20000192157952196,0.41483083067841864
2025-04-22 11:00:00,0.4483159943447645,0.6066178730621208,0.6950641156824156,0.8957084696383342
2025-04-22 12:00:00,0.8789840563069375,0.8972632344756398,0.941870750438961,0.964563998631293
2025-04-22 13:00:00,0.3310926241241081,0.901715469375121,0.958149913413328,0.9539941151285036
2025-04-22 14:00:00,0.3045503277486208,0.8847252380888683,0.8576690974464255,0.9347187615386071
2025-04-22 15:00:00,0.47445025882978586,0.8717956430705712,0.9763269841111311,0.928848158159543
2025-04-22 16:00:00,0.4367446669729053,0.8587860898707679,0.949765386983456,0.8945499372127843
2025-04-22 17:00:00,0.22448671734190584,0.8844332463905529,0.9576143265565091,0.91701710178264
2025-04-22 18:00:00,0.13504073820442486,0.8565606994760647,0.7361302590580063,0.880638292896985
2025-04-22 19:00:00,0.09673092450282397,0.5876345227176629,0.5096661838616519,0.5441159870290945
2025-04-22 20:00:00,0.005361904134615388,0.06806166587816961,0.08657882259551505,0.0927645213401845
2025-04-22 21:00:00,0.0,0.00027982304069881726,0.0007937534009554979,0.00011890339246899786
2025-04-22 22:00:00,0.0,0.0,0.0,0.0
2025-04-22 23:00:00,0.0,0.0,0.0,0.0
2025-04-23 00:00:00,0.0,0.0,0.0,0.0
2025-04-23 01:00:00,0.0,0.0,0.0,0.0
2025-04-23 02:00:00,0.0,0.0,0.0,0.0
2025-04-23 03:00:00,0.0,0.0,0.0,0.0
2025-04-23 04:00:00,0.0,0.0,0.0,0.0
2025-04-23 05:00:00,0.0,0.0,0.0,0.0
2025-04-23 06:00:00,0.0,0.0,0.0,0.0
2025-04-23 07:00:00,0.0,0.0,0.0,0.0
2025-04-23 08:00:00,0.0,0.0,0.0,0.0
2025-04-23 09:00:00,0.01423393246121661,0.005054587428777841,0.008746736843272056,0.00375081589837126
2025-04-23 10:00:00,0.2047181127885933,0.2461397819575595,0.16405254445789733,0.3115497593447711
2025-04-23 11:00:00,0.44898783858410474,0.6911435554206256,0.3744573458009632,0.8423435464988498
2025-04-23 12:00:00,0.7746045728211212,0.6418266561645116,0.7095990549364339,0.7263203538765481
2025-04-23 13:00:00,0.7620735600097224,0.5989959436221151,0.8620753082901778,0.6730225757440169
2025-04-23 14:00:00,0.8589711049200383,0.6168823576841846,0.8023385729665605,0.7252399798453278
2025-04-23 15:00:00,0.6916217207306089,0.7568673547907678,0.6080275207807881,0.7178291856604657
2025-04-23 16:00:00,0.7506029690353356,0.44309123262004707,0.08347011562278714,0.6508823921804814
2025-04-23 17:00:00,0.8203231607947384,0.5856917260037187,0.1303613322549237,0.5522341380986255
2025-04-23 18:00:00,0.32158506477945237,0.7006891322533323,0.4880855551034027,0.3274598842907754
2025-04-23 19:00:00,0.26860850733410524,0.31474550762563397,0.21863114605693396,0.2199965839658443
2025-04-23 20:00:00,0.02578491451113039,0.07385376664087862,0.036678487042225844,0.035951270590245846
2025-04-23 21:00:00,1.625330727995408e-05,0.000415992330254571,0.0004972445178085037,0.00010925432258245644
2025-04-23 22:00:00,0.0,0.0,0.0,0.0
2025-04-23 23:00:00,0.0,0.0,0.0,0.0
2025-04-24 00:00:00,0.0,0.0,0.0,0.0
2025-04-24 01:00:00,0.0,0.0,0.0,0.0
2025-04-24 02:00:00,0.0,0.0,0.0,0.0
2025-04-24 03:00:00,0.0,0.0,0.0,0.0
2025-04-24 04:00:00,0.0,0.0,0.0,0.0
2025-04-24 05:00:00,0.0,0.0,0.0,0.0
2025-04-24 06:00:00,0.0,0.0,0.0,0.0
2025-04-24 07:00:00,0.0,0.0,0.0,0.0
2025-04-24 08:00:00,0.0,0.0,0.0,0.0
2025-04-24 09:00:00,0.0016712637915902353,0.006614090193688822,0.00949936818836022,0.0035144814595931433
2025-04-24 10:00:00,0.06496142869729804,0.16952847496261292,0.09705919368997445,0.10602959571232459
2025-04-24 11:00:00,0.5108762062027388,0.3463245450682295,0.28260201970524534,0.3873642302627967
2025-04-24 12:00:00,0.37302563831657903,0.32722076178539894,0.3285749728998439,0.27620133888725884
2025-04-24 13:00:00,0.3558683778310576,0.3541602448343746,0.5674176985251913,0.3363425930212146
2025-04-24 14:00:00,0.5424398979684099,0.5060413221318648,0.5688686702786175,0.38014052142913196
2025-04-24 15:00:00,0.5059136154431052,0.4032591769400442,0.6830011901462681,0.4969266537241682
2025-04-24 16:00:00,0.2885828187327237,0.39575561681697385,0.5996159532641917,0.3662700955583988
2025-04-24 17:00:00,0.6468130286742358,0.29940763268711124,0.5235234798097022,0.3407667642471783
2025-04-24 18:00:00,0.34918336807715206,0.3426040388381164,0.28569429575821026,0.3658294361461011
2025-04-24 19:00:00,0.15945297618656004,0.18846094686366127,0.12613470162061702,0.12020980020499561
2025-04-24 20:00:00,0.01913226266787651,0.004809699844949921,0.037233302659196554,0.00039752887744025155
2025-04-24 21:00:00,0.0,0.0,6.550715455988657e-05,4.7946647815756054e-05
2025-04-24 22:00:00,0.0,0.0,0.0,0.0
2025-04-24 23:00:00,0.0,0.0,0.0,0.0
2025-04-25 00:00:00,0.0,0.0,0.0,0.0
2025-04-25 01:00:00,0.0,0.0,0.0,0.0
2025-04-25 02:00:00,0.0,0.0,0.0,0.0
2025-04-25 03:00:00,0.0,0.0,0.0,0.0
2025-04-25 04:00:00,0.0,0.0,0.0,0.0
2025-04-25 05:00:00,0.0,0.0,0.0,0.0
2025-04-25 06:00:00,0.0,0.0,0.0,0.0
2025-04-25 07:00:00,0.0,0.0,0.0,0.0
2025-04-25 08:00:00,0.0,0.0,0.0,0.0
2025-04-25 09:00:00,0.003016799229709508,0.0004640576472082508,0.005665143840417343,0.001777276901947914
2025-04-25 10:00:00,0.06001578790934448,0.018948421622132058,0.1208715155098446,0.029990993953176122
2025-04-25 11:00:00,0.20751170548558623,0.11388852313112716,0.1692533945996032,0.13725867919687618
2025-04-25 12:00:00,0.3275621939978116,0.23447748542779864,0.0,0.19473606679796235
2025-04-25 13:00:00,0.6455960329153747,0.23449176568185345,0.09242190121913141,0.35917056996939617
2025-04-25 14:00:00,0.4026336452428332,0.4678772725242118,0.5531851205127374,0.6645417994568925
2025-04-25 15:00:00,0.379760567766753,0.487437142670653,0.3026970970971299,0.5060822568496178
2025-04-25 16:00:00,0.2612990612935409,0.4502715049839262,0.44891718114007895,0.5044827815637626
2025-04-25 17:00:00,0.30063925238099254,0.22196831772984577,0.15352230057245392,0.10325402185580873
2025-04-25 18:00:00,0.2036595320137633,0.05506587525572892,0.26535123431657154,0.014240142860524212
2025-04-25 19:00:00,0.10531930190461293,0.010622711999392949,0.2200087140373625,0.007977476511591468
2025-04-25 20:00:00,0.006220907956873597,0.029525343886932662,0.0987641814926989,0.04062827915689139
2025-04-25 21:00:00,1.3648635482272602e-06,0.0001446942154332377,0.0015458861044211887,0.00013815348673692216
2025-04-25 22:00:00,0.0,0.0,0.0,0.0
2025-04-25 23:00:00,0.0,0.0,0.0,0.0
2025-04-26 00:00:00,0.0,0.0,0.0,0.0
2025-04-26 01:00:00,0.0,0.0,0.0,0.0
2025-04-26 02:00:00,0.0,0.0,0.0,0.0
2025-04-26 03:00:00,0.0,0.0,0.0,0.0
2025-04-26 04:00:00,0.0,0.0,0.0,0.0
2025-04-26 05:00:00,0.0,0.0,0.0,0.0
2025-04-26 06:00:00,0.0,0.0,0.0,0.0
2025-04-26 07:00:00,0.0,0.0,0.0,0.0
2025-04-26 08:00:00,0.0,0.0,0.0,0.0
2025-04-26 09:00:00,9.201580845865234e-05,0.0023391630262760365,0.01350890270060129,0.007531416292780981
2025-04-26 10:00:00,0.030029910424550124,0.07101147802918475,0.1812558432086288,0.19355076197645862
2025-04-26 11:00:00,0.16684405305218522,0.4317907801119553,0.6931699705584748,0.41339979455061093
2025-04-26 12:00:00,0.29373712903805727,0.46647958224979147,0.9076570709502232,0.33802575769227083
2025-04-26 13:00:00,0.27456647529598066,0.3545689116887687,0.9120674501982935,0.299839809148894
2025-04-26 14:00:00,0.4882046300334546,0.3764394621895528,0.8409828484037343,0.2630889104060702
2025-04-26 15:00:00,0.4614407621664368,0.3628116674421425,0.8825895558102179,0.32727740621865564
2025-04-26 16:00:00,0.47220316663171,0.4507421622861767,0.3530435234663899,0.5278688797587718
2025-04-26 17:00:00,0.7122975102152364,0.5357687482512319,0.5067270857947113,0.6621551742828772
2025-04-26 18:00:00,0.33944547331379377,0.6476696047298439,0.46431563601740056,0.7062687373425082
2025-04-26 19:00:00,0.0874441694290698,0.5175499730366462,0.2367033006888979,0.4123418928752377
2025-04-26 20:00:00,0.02123986197731818,0.05317255775278304,0.08359016550281916,0.08005043068224192
2025-04-26 21:00:00,8.190473624674412e-06,0.0001351528805509752,9.569665875505548e-05,0.0001000836538724741
2025-04-26 22:00:00,0.0,0.0,0.0,0.0
2025-04-26 23:00:00,0.0,0.0,0.0,0.0
2025-04-27 00:00:00,0.0,0.0,0.0,0.0
2025-04-27 01:00:00,0.0,0.0,0.0,0.0
2025-04-27 02:00:00,0.0,0.0,0.0,0.0
2025-04-27 03:00:00,0.0,0.0,0.0,0.0
2025-04-27 04:00:00,0.0,0.0,0.0,0.0
2025-04-27 05:00:00,0.0,0.0,0.0,0.0
2025-04-27 06:00:00,0.0,0.0,0.0,0.0
2025-04-27 07:00:00,0.0,0.0,0.0,0.0
2025-04-27 08:00:00,0.0,0.0,0.0,0.0
2025-04-27 09:00:00,0.007238279594359513,0.001693928377672515,0.010947515722385169,0.00385230099267379
2025-04-27 10:00:00,0.10986783548991286,0.18894451413063282,0.18668345118628588,0.08787612405269933
2025-04-27 11:00:00,0.41988219843729324,0.6652683293238401,0.6971669876995985,0.3101634697160778
2025-04-27 12:00:00,0.3494401640833202,0.6646590343424759,0.65151658299561,0.6465230721610276
2025-04-27 13:00:00,0.541438625570428,0.7958634482115422,0.9153216964927748,0.926035146278543
2025-04-27 14:00:00,0.49788179592222986,0.7716106693823763,0.7105183810061104,0.9148786331961383
2025-04-27 15:00:00,0.8107479793734613,0.6720544228804718,0.5997604323717938,0.8166314376631199
2025-04-27 16:00:00,0.9604135702678135,0.8251373150126678,0.8305047777153369,0.7176260835671506
2025-04-27 17:00:00,0.7897212958295197,0.9028198932474151,0.40762967132226313,0.7923711487292866
2025-04-27 18:00:00,0.6457678103589141,0.7449323797620719,0.6002626057408338,0.6416408973410694
2025-04-27 19:00:00,0.1999423597807017,0.5517900683723332,0.33973528027950806,0.2816575419790982
2025-04-27 20:00:00,0.012412385193744319,0.05482731912675534,0.06347926107605777,0.07873398057076822
2025-04-27 21:00:00,4.54471398782914e-06,7.475316580435555e-05,0.0006467806124024755,8.410744312275423e-05
2025-04-27 22:00:00,0.0,0.0,0.0,0.0
2025-04-27 23:00:00,0.0,0.0,0.0,0.0
2025-04-28 00:00:00,0.0,0.0,0.0,0.0
2025-04-28 01:00:00,0.0,0.0,0.0,0.0
2025-04-28 02:00:00,0.0,0.0,0.0,0.0
2025-04-28 03:00:00,0.0,0.0,0.0,0.0
2025-04-28 04:00:00,0.0,0.0,0.0,0.0
2025-04-28 05:00:00,0.0,0.0,0.0,0.0
2025-04-28 06:00:00,0.0,0.0,0.0,0.0
2025-04-28 07:00:00,0.0,0.0,0.0,0.0
2025-04-28 08:00:00,0.0,0.0,0.0,0.0
2025-04-28 09:00:00,0.008908972380076104,0.0017006740469947958,0.0012422469128312407,6.160006049039887e-05
2025-04-28 10:00:00,0.18425044107374983,0.04438748274470741,0.06496018566411556,0.008343516981572173
2025-04-28 11:00:00,0.4075491063193123,0.02531734034362296,0.21373818451035392,0.01118142894937574
2025-04-28 12:00:00,0.6968608369954684,0.12554561137151948,0.6497809748399538,0.12523372906767388
2025-04-28 13:00:00,0.8690907041436198,0.39252652023673945,0.4698061146452393,0.29031652682750286
2025-04-28 14:00:00,0.5860369669640658,0.2478993353869609,0.6529247988723247,0.39156191372607113
2025-04-28 15:00:00,0.6631847611092581,0.7113063259992681,0.755660679234458,0.7234932236175462
2025-04-28 16:00:00,0.5948670112347959,0.5538839910751024,0.5701244949428548,0.710579521554993
2025-04-28 17:00:00,0.6524537129890365,0.5910797846513902,0.6409635752281393,0.655209193657907
2025-04-28 18:00:00,0.2481431467824532,0.4789362663061751,0.8651422962429438,0.589687163750566
2025-04-28 19:00:00,0.11909028113568926,0.42230116375358,0.4873484726835956,0.4902572288151371
2025-04-28 20:00:00,0.006746648013753167,0.05447399649869482,0.06962146326653755,0.045323516335359734
2025-04-28 21:00:00,1.7403429686488788e-06,0.00010934931252677558,1.241421327975967e-05,0.00010162235664019047
2025-04-28 22:00:00,0.0,0.0,0.0,0.0
2025-04-28 23:00:00,0.0,0.0,0.0,0.0
2025-04-29 00:00:00,0.0,0.0,0.0,0.0
2025-04-29 01:00:00,0.0,0.0,0.0,0.0
2025-04-29 02:00:00,0.0,0.0,0.0,0.0
2025-04-29 03:00:00,0.0,0.0,0.0,0.0
2025-04-29 04:00:00,0.0,0.0,0.0,0.0
2025-04-29 05:00:00,0.0,0.0,0.0,0.0
2025-04-29 06:00:00,0.0,0.0,0.0,0.0
2025-04-29 07:00:00,0.0,0.0,0.0,0.0
2025-04-29 08:00:00,0.0,0.0,0.0,0.0
2025-04-29 09:00:00,0.0076290530476203,0.004694282581508624,0.000559950456093611,0.006254641413159456
2025-04-29 10:00:00,0.31104748220980993,0.25709584612783254,0.12216726415754837,0.34710548449410084
2025-04-29 11:00:00,0.4826872317179344,0.7486493833620292,0.24212572056323248,0.8465193434868958
2025-04-29 12:00:00,0.6768292161830436,0.682411512007998,0.7392744608286046,0.9243311801758077
2025-04-29 13:00:00,0.621336657597937,0.844588293736265,0.7079185427170881,0.8505981742717604
2025-04-29 14:00:00,0.4923443333590629,0.699624870404828,0.5345592945242339,0.5618980763937733
2025-04-29 15:00:00,0.6439355444073636,0.7601200554241965,0.594397502629288,0.6776464938838096
2025-04-29 16:00:00,0.8536869467449615,0.7321579671291994,0.41070552414683426,0.6954064859720441
2025-04-29 17:00:00,0.5349720898532997,0.7336240737487083,0.26303215316341955,0.8106760819250395
2025-04-29 18:00:00,0.2948045139880566,0.8585973577353689,0.4432675909737336,0.823713881437452
2025-04-29 19:00:00,0.153172275657275,0.4646813501489212,0.15384568620623784,0.3245151510284944
2025-04-29 20:00:00,0.006628218437974518,0.024470979130851417,0.02994386133511327,0.04922638469154756
2025-04-29 21:00:00,1.6454302342368015e-06,0.00014996255223117535,0.0012607970785424418,0.00012289397868047073
2025-04-29 22:00:00,0.0,0.0,0.0,0.0
2025-04-29 23:00:00,0.0,0.0,0.0,0.0
2025-04-30 00:00:00,0.0,0.0,0.0,0.0
2025-04-30 01:00:00,0.0,0.0,0.0,0.0
2025-04-30 02:00:00,0.0,0.0,0.0,0.0
2025-04-30 03:00:00,0.0,0.0,0.0,0.0
2025-04-30 04:00:00,0.0,0.0,0.0,0.0
2025-04-30 05:00:00,0.0,0.0,0.0,0.0
2025-04-30 06:00:00,0.0,0.0,0.0,0.0
2025-04-30 07:00:00,0.0,0.0,0.0,0.0
2025-04-30 08:00:00,0.0,0.0,0.0,0.0
2025-04-30 09:00:00,0.01021378999155452,0.006536250871720856,0.007052406357362737,0.00536537426396915
2025-04-30 10:00:00,0.23366134299614044,0.12395205370528173,0.14011407760301023,0.19382896074915393
2025-04-30 11:00:00,0.6458413433759583,0.4295830148363611,0.4014823772750642,0.7336211578390329
2025-04-30 12:00:00,0.8777238019078852,0.926335878048211,0.7401804227545239,0.943832606354113
2025-04-30 13:00:00,0.7968740842203162,0.9145076078727217,0.6348719985883824,0.9459265925566931
2025-04-30 14:00:00,0.9217292383151213,0.8967061373374193,0.7270765112737466,0.9227121952660255
2025-04-30 15:00:00,0.7144868975310684,0.8858224287421119,0.8849470566038935,0.9166222485105742
2025-04-30 16:00:00,0.4747708285864967,0.8684550977226959,0.6284705781082119,0.9000849982457042
2025-04-30 17:00:00,0.6396185048723853,0.8327593756717692,0.4495117501233771,0.8823168141966022
2025-04-30 18:00:00,0.5465777115995599,0.569354267320192,0.5885529683706447,0.8139311918175496
2025-04-30 19:00:00,0.19527930024649903,0.5160381562077021,0.21182425737407765,0.4028601840103718
2025-04-30 20:00:00,0.005783268569358885,0.05050465607121046,0.038233681895078475,0.06625628355823382
2025-04-30 21:00:00,2.5932542301085947e-06,0.00015875699153457485,0.0008291874849974518,0.00013340688222095336
2025-04-30 22:00:00,0.0,0.0,0.0,0.0
2025-04-30 23:00:00,0.0,0.0,0.0,0.0
2025-05-01 00:00:00,0.0,0.0,0.0,0.0
2025-05-01 01:00:00,0.0,0.0,0.0,0.0
2025-05-01 02:00:00,0.0,0.0,0.0,0.0
2025-05-01 03:00:00,0.0,0.0,0.0,0.0
2025-05-01 04:00:00,0.0,0.0,0.0,0.0
2025-05-01 05:00:00,0.0,0.0,0.0,0.0
2025-05-01 06:00:00,0.0,0.0,0.0,0.0
2025-05-01 07:00:00,0.0,0.0,0.0,0.0
2025-05-01 08:00:00,0.0,0.0,0.0,0.0
2025-05-01 09:00:00,0.018115621689237214,0.007211998296551609,0.0072180203060487145,0.0054880738380709984
2025-05-01 10:00:00,0.3030429681631461,0.28717602690534566,0.16072789684060418,0.35278822437522905
2025-05-01 11:00:00,0.6378148062090943,0.8143912360423113,0.4339572093315364,0.8397339468626037
2025-05-01 12:00:00,0.8228307975093284,0.9079148433387648,0.27266687854812677,0.9273209164324582
2025-05-01 13:00:00,0.7589083484232759,0.8997560883954927,0.4488518410818009,0.9335320818259467
2025-05-01 14:00:00,0.8387087579103167,0.8777483459659687,0.46454901488267675,0.9093560811184735
2025-05-01 15:00:00,0.4259908451790861,0.8016825493040932,0.5769200499096955,0.8195883255082014
2025-05-01 16:00:00,0.8667976441048152,0.2944068781482806,0.7868562501007133,0.7037829203041674
2025-05-01 17:00:00,0.4384641722968137,0.18260369657651837,0.9091444016935807,0.835439495816179
2025-05-01 18:00:00,0.44298781921419916,0.5994307616499803,0.8649152686367352,0.8608562714994848
2025-05-01 19:00:00,0.2541469058948916,0.22745543269261537,0.4667717729987812,0.5194418050608488
2025-05-01 20:00:00,0.018405993782862343,0.03392996021270899,0.06451165619627129,0.07098338551341926
2025-05-01 21:00:00,1.178718448663336e-05,7.728618456315471e-05,0.0006829857899576339,0.00014652165695047003
2025-05-01 22:00:00,0.0,0.0,0.0,0.0
2025-05-01 23:00:00,0.0,0.0,0.0,0.0
2025-05-02 00:00:00,0.0,0.0,0.0,0.0
2025-05-02 01:00:00,0.0,0.0,0.0,0.0
2025-05-02 02:00:00,0.0,0.0,0.0,0.0
2025-05-02 03:00:00,0.0,0.0,0.0,0.0
2025-05-02 04:00:00,0.0,0.0,0.0,0.0
2025-05-02 05:00:00,0.0,0.0,0.0,0.0
2025-05-02 06:00:00,0.0,0.0,0.0,0.0
2025-05-02 07:00:00,0.0,0.0,0.0,0.0
2025-05-02 08:00:00,0.0,0.0,0.0,0.0
2025-05-02 09:00:00,0.017896843415587886,0.0076956313365310934,0.005053558145386668,0.004886494366655491
2025-05-02 10:00:00,0.2794788263427081,0.3004136387546132,0.0670953163019302,0.37423148518968746
2025-05-02 11:00:00,0.5542289269706095,0.8434636805399173,0.4089611997719206,0.8746771934049664
2025-05-02 12:00:00,0.7197509661730572,0.9077796244053659,0.8761666836681433,0.9278303773916119
2025-05-02 13:00:00,0.8277568271411526,0.897610549042357,0.8756175566482536,0.9191227596367125
2025-05-02 14:00:00,0.5723396137379957,0.8714835179949404,0.9151939953299526,0.8905382380035292
2025-05-02 15:00:00,0.8916710987569774,0.8600021746311493,0.7410779419255253,0.8595246432819059
2025-05-02 16:00:00,0.9729344432323287,0.9063189263241487,0.7024923064675171,0.7858727704613881
2025-05-02 17:00:00,0.571569568542961,0.7372622963727973,0.676356310230144,0.7760704836330025
2025-05-02 18:00:00,0.5886057249372024,0.7769258855408021,0.7067035624999488,0.8505996763643239
2025-05-02 19:00:00,0.2740052304637385,0.35803063373540617,0.4533047561942669,0.4862823277825224
2025-05-02 20:00:00,0.024467834262178276,0.02310730068749743,0.05503659959575655,0.0630701343313851
2025-05-02 21:00:00,8.865745747955727e-06,3.8770650627637944e-05,0.00028614061526349195,0.00011699980316643677
2025-05-02 22:00:00,0.0,0.0,0.0,0.0
2025-05-02 23:00:00,0.0,0.0,0.0,0.0
2025-05-03 00:00:00,0.0,0.0,0.0,0.0
2025-05-03 01:00:00,0.0,0.0,0.0,0.0
2025-05-03 02:00:00,0.0,0.0,0.0,0.0
2025-05-03 03:00:00,0.0,0.0,0.0,0.0
2025-05-03 04:00:00,0.0,0.0,0.0,0.0
2025-05-03 05:00:00,0.0,0.0,0.0,0.0
2025-05-03 06:00:00,0.0,0.0,0.0,0.0
2025-05-03 07:00:00,0.0,0.0,0.0,0.0
2025-05-03 08:00:00,0.0,0.0,0.0,0.0
2025-05-03 09:00:00,0.024968321233488973,0.007208703925100224,0.005658174541420685,0.005241785525939801
2025-05-03 10:00:00,0.3206733304981233,0.27605369384907646,0.17020923679526828,0.3387858874154547
2025-05-03 11:00:00,0.6513659497832397,0.8092707818281724,0.6807812135689756,0.8390515854900955
2025-05-03 12:00:00,0.8975525788451638,0.8943858191329908,0.9199353390035059,0.9123477253307744
2025-05-03 13:00:00,0.9879565797634741,0.8949124703393574,0.9221117902033946,0.8963282476074523
2025-05-03 14:00:00,0.7356812755442454,0.8729978623330726,0.9133410852726194,0.8809363302239244
2025-05-03 15:00:00,0.9827974926830815,0.8272498968484446,0.9377814098837626,0.7786909013457481
2025-05-03 16:00:00,0.9682074579469075,0.7045299185778999,0.8392815654856607,0.5377303253767831
2025-05-03 17:00:00,0.8302064843925868,0.4944777352089789,0.6138936649498765,0.7671568570617695
2025-05-03 18:00:00,0.5754970027482695,0.3381540404831029,0.6754603038559925,0.51268895650876
2025-05-03 19:00:00,0.13977771024777605,0.36258069663198567,0.43749528506804736,0.4098814664086897
2025-05-03 20:00:00,0.015449741773023747,0.02722668763161505,0.06489868932501713,0.057030222347020355
2025-05-03 21:00:00,3.2309894575564382e-06,6.115536871757604e-05,0.000404026589945404,9.426630465871225e-05
2025-05-03 22:00:00,0.0,0.0,0.0,0.0
2025-05-03 23:00:00,0.0,0.0,0.0,0.0
2025-05-04 00:00:00,0.0,0.0,0.0,0.0
2025-05-04 01:00:00,0.0,0.0,0.0,0.0
